dataset,modelo,instance,relaxed_layer_0_time_milp_relaxed,relaxed_layer_0_len_milp_relaxed,relaxed_layer_0_explanation
glass,model_3layers_20neurons.h5,64,0.0990221500396728,9,"{'x_0': 0.3183023872679058, 'x_1': 0.4881422924901182, 'x_2': 0.8084632516703786, 'x_3': 0.2429906542056074, 'x_4': 0.5623836126629396, 'x_5': 0.0917874396135265, 'x_6': 0.2769516728624535, 'x_7': 0.0285714285714285, 'x_8': 0.3333333333333333}"
glass,model_3layers_20neurons.h5,65,0.1006307601928711,9,"{'x_0': 0.2701149425287354, 'x_1': 0.50197628458498, 'x_2': 0.8062360801781737, 'x_3': 0.2959501557632399, 'x_4': 0.6089385474860318, 'x_5': 0.0885668276972624, 'x_6': 0.2453531598513011, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,66,0.1055943965911865,9,"{'x_0': 0.2847038019451844, 'x_1': 0.4189723320158101, 'x_2': 0.7750556792873051, 'x_3': 0.2928348909657321, 'x_4': 0.5884543761638721, 'x_5': 0.0982286634460547, 'x_6': 0.2908921933085502, 'x_7': 0.0285714285714285, 'x_8': 0.4313725490196078}"
glass,model_3layers_20neurons.h5,67,0.1345026493072509,9,"{'x_0': 0.3037135278514569, 'x_1': 0.5909090909090908, 'x_2': 0.0, 'x_3': 0.0841121495327102, 'x_4': 0.8640595903165718, 'x_5': 0.0, 'x_6': 0.516728624535316, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,68,0.2059435844421386,9,"{'x_0': 0.1878868258178556, 'x_1': 0.620553359683794, 'x_2': 0.0, 'x_3': 0.7009345794392523, 'x_4': 0.6368715083798868, 'x_5': 0.0225442834138486, 'x_6': 0.3698884758364311, 'x_7': 0.2571428571428572, 'x_8': 0.0196078431372549}"
glass,model_3layers_20neurons.h5,69,0.0940132141113281,9,"{'x_0': 0.3160919540229798, 'x_1': 0.5296442687747036, 'x_2': 0.866369710467706, 'x_3': 0.32398753894081, 'x_4': 0.4785847299813763, 'x_5': 0.0821256038647343, 'x_6': 0.2648698884758363, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,70,0.0922772884368896,9,"{'x_0': 0.2382847038019377, 'x_1': 0.4960474308300395, 'x_2': 0.7951002227171491, 'x_3': 0.3395638629283488, 'x_4': 0.5381750465549331, 'x_5': 0.0901771336553945, 'x_6': 0.2797397769516727, 'x_7': 0.0, 'x_8': 0.196078431372549}"
glass,model_3layers_20neurons.h5,71,0.1082005500793457,9,"{'x_0': 0.1945181255526051, 'x_1': 0.3932806324110669, 'x_2': 0.7706013363028953, 'x_3': 0.3956386292834891, 'x_4': 0.6312849162011158, 'x_5': 0.107890499194847, 'x_6': 0.2472118959107806, 'x_7': 0.0, 'x_8': 0.4705882352941176}"
glass,model_3layers_20neurons.h5,72,0.0989913940429687,9,"{'x_0': 0.4602122015915171, 'x_1': 0.5494071146245059, 'x_2': 0.8596881959910913, 'x_3': 0.1838006230529595, 'x_4': 0.3687150837988824, 'x_5': 0.037037037037037, 'x_6': 0.3819702602230481, 'x_7': 0.0, 'x_8': 0.2156862745098039}"
glass,model_3layers_20neurons.h5,73,0.0882265567779541,9,"{'x_0': 0.2396109637488876, 'x_1': 0.5079051383399209, 'x_2': 0.8106904231625834, 'x_3': 0.3862928348909658, 'x_4': 0.5065176908752314, 'x_5': 0.1046698872785829, 'x_6': 0.2416356877323419, 'x_7': 0.0, 'x_8': 0.5686274509803921}"
glass,model_3layers_20neurons.h5,74,0.1082799434661865,9,"{'x_0': 0.236074270557026, 'x_1': 0.4762845849802373, 'x_2': 0.7683741648106904, 'x_3': 0.4579439252336448, 'x_4': 0.4972067039106136, 'x_5': 0.0966183574879227, 'x_6': 0.2741635687732342, 'x_7': 0.0, 'x_8': 0.3333333333333333}"
glass,model_3layers_20neurons.h5,75,0.0923233032226562,9,"{'x_0': 0.5473032714412085, 'x_1': 0.5355731225296441, 'x_2': 0.0, 'x_3': 0.4018691588785047, 'x_4': 0.4487895716945971, 'x_5': 0.0515297906602254, 'x_6': 0.6328996282527879, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,76,0.1002371311187744,9,"{'x_0': 0.4288240495137074, 'x_1': 0.575098814229249, 'x_2': 1.0, 'x_3': 0.2523364485981308, 'x_4': 0.3668528864059581, 'x_5': 0.0096618357487922, 'x_6': 0.3085501858736059, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,77,0.1975626945495605,9,"{'x_0': 0.2599469496021243, 'x_1': 0.7944664031620552, 'x_2': 0.0, 'x_3': 0.5327102803738317, 'x_4': 0.5977653631284898, 'x_5': 0.0, 'x_6': 0.2881040892193307, 'x_7': 0.5047619047619047, 'x_8': 0.1568627450980392}"
glass,model_3layers_20neurons.h5,78,0.1420087814331054,9,"{'x_0': 0.2175066312997273, 'x_1': 0.6857707509881421, 'x_2': 0.0, 'x_3': 0.778816199376947, 'x_4': 0.6797020484171288, 'x_5': 0.0064412238325281, 'x_6': 0.3355018587360593, 'x_7': 0.1269841269841269, 'x_8': 0.1764705882352941}"
glass,model_3layers_20neurons.h5,79,0.11240816116333,9,"{'x_0': 0.1958443854995692, 'x_1': 0.8162055335968379, 'x_2': 0.8173719376391981, 'x_3': 0.4517133956386292, 'x_4': 0.3836126629422711, 'x_5': 0.0257648953301127, 'x_6': 0.1793680297397769, 'x_7': 0.0, 'x_8': 0.2352941176470588}"
glass,model_3layers_20neurons.h5,80,0.2340645790100097,8,"{'x_0': 0.2298850574712645, 'x_1': 0.7213438735177866, 'x_2': 0.0, 'x_3': 0.514018691588785, 'x_4': 0.7076350093109856, 'x_6': 0.2834572490706319, 'x_7': 0.4984126984126984, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,81,0.2218134403228759,9,"{'x_0': 0.4602122015915171, 'x_1': 0.543478260869565, 'x_2': 0.8329621380846325, 'x_3': 0.190031152647975, 'x_4': 0.4096834264432019, 'x_5': 0.0289855072463768, 'x_6': 0.3884758364312266, 'x_7': 0.0, 'x_8': 0.1372549019607843}"
glass,model_3layers_20neurons.h5,82,0.0897078514099121,9,"{'x_0': 0.289566755083996, 'x_1': 0.3952569169960473, 'x_2': 0.7639198218262806, 'x_3': 0.2803738317757009, 'x_4': 0.5847299813780253, 'x_5': 0.0998389694041868, 'x_6': 0.3094795539033457, 'x_7': 0.0, 'x_8': 0.588235294117647}"
glass,model_3layers_20neurons.h5,83,0.0992889404296875,9,"{'x_0': 0.459770114942529, 'x_1': 0.1640316205533594, 'x_2': 0.4187082405345211, 'x_3': 0.3956386292834891, 'x_4': 0.5679702048417123, 'x_5': 0.0756843800322061, 'x_6': 0.5557620817843865, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,84,0.1018879413604736,9,"{'x_0': 0.2816091954022965, 'x_1': 0.3616600790513833, 'x_2': 0.7839643652561247, 'x_3': 0.3551401869158878, 'x_4': 0.6219739292364981, 'x_5': 0.0917874396135265, 'x_6': 0.2890334572490705, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,85,0.0951240062713623,9,"{'x_0': 0.2926613616268838, 'x_1': 0.4071146245059283, 'x_2': 0.7795100222717148, 'x_3': 0.2585669781931464, 'x_4': 0.5996275605214141, 'x_5': 0.1030595813204508, 'x_6': 0.3104089219330854, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,86,0.1239511966705322,9,"{'x_0': 0.4823165340406632, 'x_1': 0.7312252964426875, 'x_2': 0.0, 'x_3': 0.2211838006230529, 'x_4': 0.5325884543761621, 'x_5': 0.0161030595813204, 'x_6': 0.565985130111524, 'x_7': 0.0, 'x_8': 0.1568627450980392}"
glass,model_3layers_20neurons.h5,87,0.1106858253479003,9,"{'x_0': 0.2546419098143246, 'x_1': 0.543478260869565, 'x_2': 0.7750556792873051, 'x_3': 0.4423676012461058, 'x_4': 0.5046554934823071, 'x_5': 0.0998389694041868, 'x_6': 0.2379182156133829, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,88,0.217820405960083,9,"{'x_0': 0.2740937223695852, 'x_1': 0.4110671936758892, 'x_2': 0.7951002227171491, 'x_3': 0.3302180685358256, 'x_4': 0.5977653631284898, 'x_5': 0.0998389694041868, 'x_6': 0.2936802973977694, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,89,0.0992293357849121,9,"{'x_0': 0.2276746242263385, 'x_1': 0.4565217391304346, 'x_2': 0.7572383073496659, 'x_3': 0.3021806853582555, 'x_4': 0.5959031657355673, 'x_5': 0.0837359098228663, 'x_6': 0.2927509293680297, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,90,0.1493909358978271,9,"{'x_0': 0.1768346595932826, 'x_1': 0.7213438735177866, 'x_2': 0.0, 'x_3': 0.7383177570093458, 'x_4': 0.6126629422718786, 'x_5': 0.0064412238325281, 'x_6': 0.3392193308550185, 'x_7': 0.2031746031746031, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,91,0.097076416015625,9,"{'x_0': 0.2042440318302425, 'x_1': 0.4980237154150195, 'x_2': 0.7683741648106904, 'x_3': 0.3551401869158878, 'x_4': 0.6256983240223448, 'x_5': 0.0982286634460547, 'x_6': 0.2258364312267657, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,92,0.0972967147827148,9,"{'x_0': 0.4783377541998277, 'x_1': 0.6877470355731226, 'x_2': 0.8507795100222716, 'x_3': 0.0560747663551401, 'x_4': 0.3649906890130339, 'x_5': 0.0177133655394524, 'x_6': 0.3847583643122676, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,93,0.0997858047485351,9,"{'x_0': 0.0839964633068035, 'x_1': 0.4486166007905137, 'x_2': 0.0, 'x_3': 0.8504672897196262, 'x_4': 0.1657355679702039, 'x_5': 1.0, 'x_6': 0.1394052044609665, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,94,0.0882432460784912,9,"{'x_0': 0.6790450928381944, 'x_1': 0.6442687747035571, 'x_2': 0.8240534521158129, 'x_3': 0.1308411214953271, 'x_4': 0.3277467411545594, 'x_5': 0.003220611916264, 'x_6': 0.4079925650557621, 'x_7': 0.0, 'x_8': 0.196078431372549}"
glass,model_3layers_20neurons.h5,95,0.0956873893737793,9,"{'x_0': 0.2201591511936271, 'x_1': 0.3913043478260869, 'x_2': 0.7416481069042316, 'x_3': 0.3738317757009345, 'x_4': 0.6461824953445046, 'x_5': 0.107890499194847, 'x_6': 0.2611524163568772, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,96,0.1207273006439209,9,"{'x_0': 0.2851458885941582, 'x_1': 0.5533596837944663, 'x_2': 0.7594654788418708, 'x_3': 0.383177570093458, 'x_4': 0.4152700186219729, 'x_5': 0.0933977455716586, 'x_6': 0.3122676579925649, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,97,0.0964975357055664,9,"{'x_0': 0.4770114942528778, 'x_1': 0.5928853754940713, 'x_2': 0.8552338530066814, 'x_3': 0.1339563862928348, 'x_4': 0.3631284916201114, 'x_5': 0.0273752012882447, 'x_6': 0.4005576208178438, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,98,0.0999853610992431,9,"{'x_0': 0.2347480106100903, 'x_1': 0.4189723320158101, 'x_2': 0.7817371937639197, 'x_3': 0.3582554517133955, 'x_4': 0.5959031657355673, 'x_5': 0.109500805152979, 'x_6': 0.2602230483271375, 'x_7': 0.019047619047619, 'x_8': 0.4901960784313725}"
glass,model_3layers_20neurons.h5,99,0.15494513511657715,9,"{'x_0': 0.2807250221043347, 'x_1': 0.4901185770750986, 'x_2': 0.821826280623608, 'x_3': 0.3115264797507788, 'x_4': 0.5214152700186201, 'x_5': 0.0917874396135265, 'x_6': 0.2592936802973977, 'x_7': 0.0, 'x_8': 0.0}"
