dataset,modelo,instance,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
digits,model_2layers_20neurons.h5,10,0.5163841247558594,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.625, 'x_3': 1.0, 'x_4': 1.0, 'x_5': 0.375, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.4375, 'x_10': 0.875, 'x_11': 0.5625, 'x_12': 0.75, 'x_13': 0.75, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 0.0625, 'x_19': 0.3125, 'x_20': 0.9375, 'x_21': 0.3125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.1875, 'x_27': 1.0, 'x_28': 0.875, 'x_29': 0.1875, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 0.6875, 'x_36': 0.875, 'x_37': 1.0, 'x_38': 0.4285714285714285, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.0, 'x_45': 0.75, 'x_46': 0.6875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.4375, 'x_51': 0.5, 'x_52': 0.8125, 'x_53': 1.0, 'x_54': 0.3125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.9375, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.3125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,11,0.5156631469726562,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.75, 'x_3': 0.625, 'x_4': 0.0, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.875, 'x_11': 1.0, 'x_12': 1.0, 'x_13': 0.875, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.8125, 'x_19': 1.0, 'x_20': 0.9375, 'x_21': 0.625, 'x_22': 0.0625, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.6875, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.4375, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.25, 'x_36': 0.4375, 'x_37': 1.0, 'x_38': 0.5, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.25, 'x_45': 1.0, 'x_46': 0.5625, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.3125, 'x_51': 0.25, 'x_52': 0.75, 'x_53': 1.0, 'x_54': 0.25, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.5625, 'x_59': 1.0, 'x_60': 1.0, 'x_61': 0.625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,12,0.5372793674468994,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.0625, 'x_4': 1.0, 'x_5': 0.3125, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.3125, 'x_12': 1.0, 'x_13': 0.6875, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.75, 'x_20': 1.0, 'x_21': 0.6875, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.4666666666666667, 'x_26': 0.75, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.4375, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.2857142857142857, 'x_34': 0.5, 'x_35': 0.75, 'x_36': 1.0, 'x_37': 0.25, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.5625, 'x_44': 1.0, 'x_45': 0.125, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.625, 'x_52': 1.0, 'x_53': 0.125, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.1875, 'x_60': 0.8125, 'x_61': 0.3125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,13,0.502098560333252,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.0, 'x_4': 0.4375, 'x_5': 1.0, 'x_6': 0.375, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.25, 'x_12': 1.0, 'x_13': 1.0, 'x_14': 0.25, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.125, 'x_18': 0.6875, 'x_19': 0.9375, 'x_20': 1.0, 'x_21': 1.0, 'x_22': 0.4375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.6666666666666666, 'x_26': 1.0, 'x_27': 0.8125, 'x_28': 0.625, 'x_29': 1.0, 'x_30': 0.2666666666666666, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0714285714285714, 'x_34': 0.1875, 'x_35': 0.0, 'x_36': 0.25, 'x_37': 1.0, 'x_38': 0.3571428571428571, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.4375, 'x_45': 1.0, 'x_46': 0.4375, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.0, 'x_52': 0.5625, 'x_53': 1.0, 'x_54': 0.5, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.5625, 'x_61': 1.0, 'x_62': 0.375, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,14,0.506554365158081,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.5, 'x_3': 1.0, 'x_4': 0.6875, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.125, 'x_10': 0.9375, 'x_11': 0.5, 'x_12': 1.0, 'x_13': 0.4375, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.1875, 'x_18': 0.8125, 'x_19': 0.0625, 'x_20': 0.875, 'x_21': 0.8125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.625, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 1.0, 'x_30': 0.2, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.125, 'x_36': 0.3125, 'x_37': 0.9375, 'x_38': 0.2857142857142857, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.0, 'x_45': 0.75, 'x_46': 0.375, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.3125, 'x_51': 0.375, 'x_52': 0.3125, 'x_53': 0.9375, 'x_54': 0.25, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.375, 'x_59': 0.9375, 'x_60': 1.0, 'x_61': 0.75, 'x_62': 0.0625, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,15,0.5067498683929443,64,"{'x_0': 0.0, 'x_1': 0.25, 'x_2': 0.625, 'x_3': 0.875, 'x_4': 0.6875, 'x_5': 0.0625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.4375, 'x_10': 0.9375, 'x_11': 0.5, 'x_12': 1.0, 'x_13': 0.25, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 0.0625, 'x_19': 0.375, 'x_20': 0.9375, 'x_21': 0.0625, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.9375, 'x_28': 0.5625, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 1.0, 'x_36': 0.9375, 'x_37': 0.5625, 'x_38': 0.0714285714285714, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0625, 'x_44': 0.375, 'x_45': 0.9375, 'x_46': 0.5, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.125, 'x_50': 0.5, 'x_51': 0.25, 'x_52': 0.375, 'x_53': 0.9375, 'x_54': 0.4375, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.2222222222222222, 'x_58': 0.8125, 'x_59': 1.0, 'x_60': 0.9375, 'x_61': 0.5625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,16,0.5234100818634033,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.625, 'x_3': 0.8125, 'x_4': 0.0, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.875, 'x_11': 0.9375, 'x_12': 0.6875, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.75, 'x_19': 0.5625, 'x_20': 1.0, 'x_21': 0.5, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.3125, 'x_27': 0.875, 'x_28': 1.0, 'x_29': 0.6875, 'x_30': 0.0666666666666666, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.1875, 'x_35': 1.0, 'x_36': 0.625, 'x_37': 0.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.75, 'x_43': 0.6875, 'x_44': 1.0, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0625, 'x_50': 1.0, 'x_51': 0.4375, 'x_52': 1.0, 'x_53': 0.3125, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.6875, 'x_59': 1.0, 'x_60': 0.8125, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,17,0.5064537525177002,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.375, 'x_3': 1.0, 'x_4': 0.8125, 'x_5': 0.75, 'x_6': 0.875, 'x_7': 0.0666666666666666, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.875, 'x_11': 0.25, 'x_12': 0.25, 'x_13': 0.9375, 'x_14': 0.25, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 0.4375, 'x_19': 0.0, 'x_20': 0.625, 'x_21': 0.4375, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.125, 'x_28': 0.8125, 'x_29': 0.0625, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.1428571428571428, 'x_34': 0.5625, 'x_35': 0.875, 'x_36': 1.0, 'x_37': 0.75, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.25, 'x_42': 0.375, 'x_43': 0.9375, 'x_44': 0.125, 'x_45': 0.25, 'x_46': 0.0625, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 0.4375, 'x_52': 0.0, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.625, 'x_59': 0.25, 'x_60': 0.0, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,18,0.5029008388519287,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.6875, 'x_3': 1.0, 'x_4': 0.6875, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.625, 'x_10': 0.875, 'x_11': 0.6875, 'x_12': 1.0, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.875, 'x_18': 0.3125, 'x_19': 0.375, 'x_20': 0.9375, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 0.0625, 'x_27': 0.6875, 'x_28': 0.875, 'x_29': 0.1875, 'x_30': 0.0666666666666666, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.1428571428571428, 'x_34': 0.8125, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.6428571428571428, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.125, 'x_42': 0.875, 'x_43': 1.0, 'x_44': 0.3125, 'x_45': 0.25, 'x_46': 0.125, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.6875, 'x_51': 0.6875, 'x_52': 0.0, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 1.0, 'x_59': 0.1875, 'x_60': 0.0, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,19,0.4734623432159424,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.8125, 'x_3': 1.0, 'x_4': 0.9375, 'x_5': 0.25, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.5625, 'x_11': 0.5, 'x_12': 0.8125, 'x_13': 1.0, 'x_14': 0.1875, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.0, 'x_20': 0.8125, 'x_21': 1.0, 'x_22': 0.4375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.0625, 'x_28': 1.0, 'x_29': 0.75, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.9375, 'x_37': 0.625, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.5, 'x_45': 0.9375, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.1875, 'x_51': 0.375, 'x_52': 0.9375, 'x_53': 1.0, 'x_54': 0.4375, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.9375, 'x_59': 1.0, 'x_60': 1.0, 'x_61': 0.6875, 'x_62': 0.0625, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,20,0.5038411617279053,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.1875, 'x_3': 0.875, 'x_4': 0.5, 'x_5': 0.375, 'x_6': 0.25, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.6875, 'x_11': 1.0, 'x_12': 1.0, 'x_13': 1.0, 'x_14': 0.9375, 'x_15': 0.0833333333333333, 'x_16': 0.0, 'x_17': 0.1875, 'x_18': 1.0, 'x_19': 0.1875, 'x_20': 0.125, 'x_21': 0.9375, 'x_22': 0.375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.3333333333333333, 'x_26': 0.5, 'x_27': 0.0, 'x_28': 0.5625, 'x_29': 0.875, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.4375, 'x_35': 0.5625, 'x_36': 0.9375, 'x_37': 0.8125, 'x_38': 0.2857142857142857, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.625, 'x_43': 1.0, 'x_44': 1.0, 'x_45': 0.9375, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.8125, 'x_52': 0.4375, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.375, 'x_59': 0.9375, 'x_60': 0.125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,21,0.464799165725708,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.5, 'x_3': 1.0, 'x_4': 1.0, 'x_5': 0.1875, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.375, 'x_10': 1.0, 'x_11': 0.75, 'x_12': 1.0, 'x_13': 0.25, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 0.4375, 'x_19': 0.0, 'x_20': 1.0, 'x_21': 0.25, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.4375, 'x_28': 0.9375, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.875, 'x_36': 0.5625, 'x_37': 0.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.625, 'x_43': 0.875, 'x_44': 0.0625, 'x_45': 0.25, 'x_46': 0.3125, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.8125, 'x_51': 0.75, 'x_52': 0.6875, 'x_53': 0.9375, 'x_54': 0.1875, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.75, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,22,0.5074267387390137,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.4375, 'x_4': 0.625, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.1875, 'x_11': 0.9375, 'x_12': 0.3125, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.6875, 'x_19': 0.6875, 'x_20': 0.0, 'x_21': 0.125, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.3333333333333333, 'x_26': 0.875, 'x_27': 0.125, 'x_28': 0.0625, 'x_29': 0.8125, 'x_30': 0.4666666666666667, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.5, 'x_34': 0.9375, 'x_35': 0.125, 'x_36': 0.5, 'x_37': 1.0, 'x_38': 0.2142857142857142, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.1875, 'x_42': 0.875, 'x_43': 1.0, 'x_44': 1.0, 'x_45': 0.5, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.4375, 'x_52': 1.0, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.375, 'x_60': 1.0, 'x_61': 0.125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,23,0.5084631443023682,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.4375, 'x_3': 0.875, 'x_4': 1.0, 'x_5': 0.8125, 'x_6': 0.0625, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.5625, 'x_10': 0.9375, 'x_11': 0.5, 'x_12': 0.625, 'x_13': 1.0, 'x_14': 0.4375, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.3125, 'x_18': 0.0625, 'x_19': 0.0, 'x_20': 0.875, 'x_21': 0.875, 'x_22': 0.0625, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.25, 'x_28': 1.0, 'x_29': 0.75, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.125, 'x_36': 1.0, 'x_37': 0.8125, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.375, 'x_45': 1.0, 'x_46': 0.4375, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.5625, 'x_51': 0.4375, 'x_52': 0.375, 'x_53': 1.0, 'x_54': 0.5625, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.3125, 'x_59': 0.9375, 'x_60': 1.0, 'x_61': 0.6875, 'x_62': 0.1875, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,24,0.5142116546630859,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.375, 'x_3': 0.9375, 'x_4': 0.9375, 'x_5': 0.25, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.375, 'x_10': 1.0, 'x_11': 1.0, 'x_12': 1.0, 'x_13': 0.875, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.4375, 'x_18': 1.0, 'x_19': 0.875, 'x_20': 1.0, 'x_21': 0.8125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.1875, 'x_27': 0.4375, 'x_28': 1.0, 'x_29': 0.375, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.125, 'x_36': 1.0, 'x_37': 0.5625, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.875, 'x_45': 0.9375, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.4375, 'x_51': 0.625, 'x_52': 1.0, 'x_53': 0.875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.4375, 'x_59': 0.9375, 'x_60': 0.9375, 'x_61': 0.25, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,25,0.4857897758483886,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.75, 'x_3': 0.75, 'x_4': 0.9375, 'x_5': 1.0, 'x_6': 0.4375, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.4375, 'x_10': 1.0, 'x_11': 1.0, 'x_12': 0.8125, 'x_13': 0.375, 'x_14': 0.0625, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.75, 'x_18': 1.0, 'x_19': 0.1875, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 0.875, 'x_27': 0.9375, 'x_28': 0.0625, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 1.0, 'x_36': 0.4375, 'x_37': 0.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.9375, 'x_44': 0.5, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.3125, 'x_50': 0.4375, 'x_51': 1.0, 'x_52': 0.4375, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.3333333333333333, 'x_58': 0.9375, 'x_59': 1.0, 'x_60': 0.3125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,26,0.4712488651275635,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0625, 'x_3': 0.75, 'x_4': 0.375, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.75, 'x_11': 0.9375, 'x_12': 0.0, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.25, 'x_18': 1.0, 'x_19': 0.625, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.4666666666666667, 'x_26': 1.0, 'x_27': 0.625, 'x_28': 0.0625, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.5714285714285714, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 0.9375, 'x_37': 0.4375, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.375, 'x_42': 1.0, 'x_43': 0.5625, 'x_44': 0.5625, 'x_45': 1.0, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.8125, 'x_53': 0.9375, 'x_54': 0.6875, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0625, 'x_59': 0.625, 'x_60': 0.9375, 'x_61': 0.875, 'x_62': 0.25, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,27,0.4676685333251953,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.25, 'x_3': 0.875, 'x_4': 0.9375, 'x_5': 0.375, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.3125, 'x_10': 1.0, 'x_11': 1.0, 'x_12': 1.0, 'x_13': 1.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.3125, 'x_18': 1.0, 'x_19': 1.0, 'x_20': 1.0, 'x_21': 1.0, 'x_22': 0.1875, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.125, 'x_27': 0.5, 'x_28': 0.8125, 'x_29': 1.0, 'x_30': 0.3333333333333333, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.5, 'x_37': 1.0, 'x_38': 0.4285714285714285, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.25, 'x_45': 1.0, 'x_46': 0.5, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 0.375, 'x_52': 0.8125, 'x_53': 1.0, 'x_54': 0.375, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.25, 'x_59': 0.8125, 'x_60': 0.9375, 'x_61': 0.5625, 'x_62': 0.0, 'x_63': 0.0}"
