dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_1layers_20neurons.h5,10,"[0.05140876770019531, 0.039591073989868164, 0.038663625717163086, 0.041324615478515625, 0.03943443298339844, 0.03966999053955078, 0.04074525833129883, 0.04059576988220215, 0.04042363166809082, 0.03976917266845703]","[1, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4625,x_0,0.6625), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0.5785714285714284,x_2,0.7785714285714284)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3625,x_0,0.7625)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2625,x_0,0.8625)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.16249999999999998,x_0,0.9625)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0625,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,11,"[0.034256935119628906, 0.028164148330688477, 0.04163622856140137, 0.04859113693237305, 0.03921103477478027, 0.051589012145996094, 0.049657583236694336, 0.03715777397155762, 0.03977608680725098, 0.03916287422180176]","[0, 0, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.13125), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,0.6), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1178571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.23125), docplex.mp.RangeConstraint[input_range_1](0.3,x_1,0.7), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2178571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2)]}, {'eq': {'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.33125), docplex.mp.RangeConstraint[input_range_1](0.2,x_1,0.8), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3178571428571428)]}, {'eq': {'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.43125), docplex.mp.RangeConstraint[input_range_1](0.09999999999999998,x_1,0.9)]}, {'eq': {'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.53125), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.63125), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.6)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.73125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.83125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.93125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,12,"[0.0414881706237793, 0.042067766189575195, 0.03247833251953125, 0.03155207633972168, 0.03577446937561035, 0.03581714630126953, 0.03626394271850586, 0.03643631935119629, 0.038664817810058594, 0.03683280944824219]","[0, 0, 1, 1, 2, 2, 2, 3, 3, 3]","[4, 4, 3, 3, 2, 2, 2, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.15,x_0,0.35), docplex.mp.RangeConstraint[input_range_1](0.7125,x_1,0.9125), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1454545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.04999999999999999,x_0,0.45), docplex.mp.RangeConstraint[input_range_1](0.6125,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.24545454545454543)]}, {'eq': {'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.55), docplex.mp.RangeConstraint[input_range_1](0.5125,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3)]}, {'eq': {'x_2': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.65), docplex.mp.RangeConstraint[input_range_1](0.4125,x_1,1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.44545454545454544)]}, {'eq': {'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.75), docplex.mp.RangeConstraint[input_range_1](0.3125,x_1,1)]}, {'eq': {'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.85), docplex.mp.RangeConstraint[input_range_1](0.21250000000000002,x_1,1)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.95), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.7454545454545454)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,13,"[0.03400444984436035, 0.03009319305419922, 0.03932309150695801, 0.0410311222076416, 0.036946773529052734, 0.03704690933227539, 0.04121088981628418, 0.040018558502197266, 0.04300546646118164, 0.038281917572021484]","[0, 0, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1625), docplex.mp.RangeConstraint[input_range_1](0.4625,x_1,0.6625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.13571428571428562), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.2625), docplex.mp.RangeConstraint[input_range_1](0.3625,x_1,0.7625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2357142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2)]}, {'eq': {'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.3625), docplex.mp.RangeConstraint[input_range_1](0.2625,x_1,0.8625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3357142857142856)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.4625), docplex.mp.RangeConstraint[input_range_1](0.16249999999999998,x_1,0.9625)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5625), docplex.mp.RangeConstraint[input_range_1](0.0625,x_1,1)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6625), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.6)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,14,"[0.03521084785461426, 0.03178882598876953, 0.033173561096191406, 0.03548836708068848, 0.046295881271362305, 0.04889273643493652, 0.04661202430725098, 0.04059195518493652, 0.03677797317504883, 0.03572416305541992]","[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]","[4, 4, 4, 3, 3, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.024999999999999994,x_0,0.225), docplex.mp.RangeConstraint[input_range_1](0.9,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.13571428571428562), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.19090909090909092)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.325), docplex.mp.RangeConstraint[input_range_1](0.8,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2357142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2909090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.425), docplex.mp.RangeConstraint[input_range_1](0.7,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3357142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.3909090909090909)]}, {'eq': {'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.525), docplex.mp.RangeConstraint[input_range_1](0.6,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.4357142857142856)]}, {'eq': {'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.625), docplex.mp.RangeConstraint[input_range_1](0.5,x_1,1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.5909090909090909)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.725), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,1)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.825), docplex.mp.RangeConstraint[input_range_1](0.30000000000000004,x_1,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.925), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.890909090909091)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.990909090909091)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_3](0,x_3,1)]}]"
iris,model_1layers_20neurons.h5,15,"[0.04102778434753418, 0.03834128379821777, 0.03563189506530762, 0.03904914855957031, 0.039422035217285156, 0.041985511779785156, 0.04106760025024414, 0.03839683532714844, 0.0379178524017334, 0.03678536415100098]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4,x_0,0.6), docplex.mp.RangeConstraint[input_range_1](0.5875,x_1,0.7875), docplex.mp.RangeConstraint[input_range_2](0.5071428571428571,x_2,0.7071428571428571)]}, {'eq': {'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3,x_0,0.7), docplex.mp.RangeConstraint[input_range_1](0.4875,x_1,0.8875)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2,x_0,0.8)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.09999999999999998,x_0,0.9)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,16,"[0.05520296096801758, 0.05103135108947754, 0.0454869270324707, 0.05714821815490723, 0.0401158332824707, 0.038281917572021484, 0.04043269157409668, 0.23126816749572754, 0.04542684555053711, 0.04831576347351074]","[0, 1, 2, 2, 3, 3, 3, 3, 3, 3]","[4, 3, 2, 2, 1, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4625,x_0,0.6625), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,0.6), docplex.mp.RangeConstraint[input_range_2](0.7035714285714285,x_2,0.9035714285714285), docplex.mp.RangeConstraint[input_range_3](0.8545454545454548,x_3,1)]}, {'eq': {'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3625,x_0,0.7625), docplex.mp.RangeConstraint[input_range_1](0.3,x_1,0.7), docplex.mp.RangeConstraint[input_range_2](0.6035714285714284,x_2,1)]}, {'eq': {'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2625,x_0,0.8625), docplex.mp.RangeConstraint[input_range_1](0.2,x_1,0.8)]}, {'eq': {'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.16249999999999998,x_0,0.9625), docplex.mp.RangeConstraint[input_range_1](0.09999999999999998,x_1,0.9)]}, {'eq': {'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0625,x_0,1)]}, {'eq': {'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,17,"[0.04420113563537598, 0.036344289779663086, 0.03883504867553711, 0.036923885345458984, 0.03346538543701172, 0.03349733352661133, 0.045525550842285156, 0.04506564140319824, 0.043433427810668945, 0.040932416915893555]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.18125,x_0,0.38125), docplex.mp.RangeConstraint[input_range_1](0.08749999999999969,x_1,0.2874999999999997), docplex.mp.RangeConstraint[input_range_2](0.3642857142857142,x_2,0.5642857142857142)]}, {'eq': {'x_1': 0.1874999999999997, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.08124999999999999,x_0,0.48125), docplex.mp.RangeConstraint[input_range_2](0.2642857142857142,x_2,0.6642857142857141)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.58125)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.68125)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.78125)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.88125)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.98125)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,18,"[0.03686165809631348, 0.03894782066345215, 0.040570974349975586, 0.039571285247802734, 0.04234766960144043, 0.16997528076171875, 0.05874896049499512, 0.04348921775817871, 0.03478813171386719, 0.03706955909729004]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2125,x_0,0.4125), docplex.mp.RangeConstraint[input_range_1](0.2749999999999998,x_1,0.47499999999999976), docplex.mp.RangeConstraint[input_range_2](0.4714285714285714,x_2,0.6714285714285714)]}, {'eq': {'x_1': 0.3749999999999998, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11249999999999999,x_0,0.5125), docplex.mp.RangeConstraint[input_range_2](0.3714285714285714,x_2,0.7714285714285714)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.012500000000000011,x_0,0.6125)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7125)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8125)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9125)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,19,"[0.035982608795166016, 0.045847177505493164, 0.05241274833679199, 0.05034470558166504, 0.04659295082092285, 0.0399167537689209, 0.04856538772583008, 0.07720255851745605, 0.04805493354797363, 0.04295229911804199]","[0, 1, 1, 2, 2, 3, 3, 3, 3, 3]","[4, 3, 3, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.43125,x_0,0.63125), docplex.mp.RangeConstraint[input_range_1](0.2749999999999998,x_1,0.47499999999999976), docplex.mp.RangeConstraint[input_range_2](0.6678571428571427,x_2,0.8678571428571427), docplex.mp.RangeConstraint[input_range_3](0.8545454545454548,x_3,1)]}, {'eq': {'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.33125,x_0,0.73125), docplex.mp.RangeConstraint[input_range_1](0.17499999999999977,x_1,0.5749999999999997), docplex.mp.RangeConstraint[input_range_2](0.5678571428571426,x_2,0.9678571428571427)]}, {'eq': {'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.23125,x_0,0.83125), docplex.mp.RangeConstraint[input_range_1](0.07499999999999979,x_1,0.6749999999999998), docplex.mp.RangeConstraint[input_range_2](0.4678571428571427,x_2,1)]}, {'eq': {'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.13124999999999998,x_0,0.93125), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.7749999999999998)]}, {'eq': {'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.03125,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.8749999999999998)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,20,"[0.04133725166320801, 0.034465789794921875, 0.04716682434082031, 0.04177522659301758, 0.044857025146484375, 0.036688804626464844, 0.04917430877685547, 0.04293012619018555, 0.04178643226623535, 0.03829240798950195]","[0, 0, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1535714285714285), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1454545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.2), docplex.mp.RangeConstraint[input_range_1](0.425,x_1,0.825), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2535714285714285), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.24545454545454543)]}, {'eq': {'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.3), docplex.mp.RangeConstraint[input_range_1](0.325,x_1,0.925), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3535714285714285)]}, {'eq': {'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.4), docplex.mp.RangeConstraint[input_range_1](0.22499999999999998,x_1,1)]}, {'eq': {'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5), docplex.mp.RangeConstraint[input_range_1](0.125,x_1,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.6454545454545454)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
