dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation
digits,model_3layers_20neurons.h5,25,12.881300449371338,49,"{'x_6': 0.4375, 'x_7': 0.0, 'x_8': 0.0, 'x_10': 1.0, 'x_11': 1.0, 'x_12': 0.8125, 'x_13': 0.375, 'x_16': 0.0, 'x_17': 0.75, 'x_18': 1.0, 'x_19': 0.1875, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_25': 0.2, 'x_26': 0.875, 'x_27': 0.9375, 'x_28': 0.0625, 'x_29': 0.0, 'x_30': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 1.0, 'x_36': 0.4375, 'x_37': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.9375, 'x_44': 0.5, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.3125, 'x_50': 0.4375, 'x_51': 1.0, 'x_52': 0.4375, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.3333333333333333, 'x_58': 0.9375, 'x_59': 1.0, 'x_60': 0.3125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,26,50.558719873428345,43,"{'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.75, 'x_12': 0.0, 'x_14': 0.0, 'x_18': 1.0, 'x_19': 0.625, 'x_21': 0.0, 'x_22': 0.0, 'x_25': 0.4666666666666667, 'x_26': 1.0, 'x_27': 0.625, 'x_28': 0.0625, 'x_29': 0.0, 'x_30': 0.0, 'x_33': 0.5714285714285714, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 0.9375, 'x_37': 0.4375, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.375, 'x_42': 1.0, 'x_43': 0.5625, 'x_44': 0.5625, 'x_45': 1.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.8125, 'x_53': 0.9375, 'x_54': 0.6875, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0625, 'x_59': 0.625, 'x_60': 0.9375, 'x_61': 0.875, 'x_62': 0.25, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,27,8.053214311599731,52,"{'x_4': 0.9375, 'x_5': 0.375, 'x_6': 0.0, 'x_9': 0.3125, 'x_10': 1.0, 'x_11': 1.0, 'x_13': 1.0, 'x_16': 0.0, 'x_17': 0.3125, 'x_18': 1.0, 'x_19': 1.0, 'x_20': 1.0, 'x_21': 1.0, 'x_22': 0.1875, 'x_23': 0.0, 'x_24': 0.0, 'x_26': 0.125, 'x_27': 0.5, 'x_28': 0.8125, 'x_29': 1.0, 'x_30': 0.3333333333333333, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.5, 'x_37': 1.0, 'x_38': 0.4285714285714285, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.25, 'x_45': 1.0, 'x_46': 0.5, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 0.375, 'x_52': 0.8125, 'x_53': 1.0, 'x_54': 0.375, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.25, 'x_59': 0.8125, 'x_60': 0.9375, 'x_61': 0.5625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,28,21.080732822418213,50,"{'x_6': 0.9375, 'x_7': 0.2, 'x_8': 0.0, 'x_10': 0.4375, 'x_11': 1.0, 'x_12': 0.625, 'x_13': 0.625, 'x_14': 1.0, 'x_15': 0.4166666666666666, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 0.8125, 'x_19': 0.1875, 'x_21': 0.5625, 'x_22': 0.875, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 0.9375, 'x_27': 0.0, 'x_28': 0.125, 'x_29': 0.9375, 'x_30': 0.2666666666666666, 'x_31': 0.0, 'x_33': 0.3571428571428571, 'x_34': 0.5, 'x_35': 0.0, 'x_36': 0.625, 'x_37': 0.6875, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.125, 'x_44': 0.9375, 'x_45': 0.25, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.5, 'x_52': 0.875, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.8125, 'x_60': 0.4375, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,29,62.6374831199646,46,"{'x_6': 0.0, 'x_11': 0.3125, 'x_12': 0.25, 'x_13': 0.875, 'x_16': 0.0, 'x_18': 0.6875, 'x_19': 0.0625, 'x_20': 0.25, 'x_21': 0.9375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 0.75, 'x_27': 0.875, 'x_29': 0.5, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.5, 'x_35': 1.0, 'x_36': 0.9375, 'x_37': 0.0625, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0625, 'x_42': 0.9375, 'x_43': 0.3125, 'x_44': 0.6875, 'x_45': 0.75, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.1875, 'x_50': 1.0, 'x_51': 0.3125, 'x_52': 0.4375, 'x_53': 1.0, 'x_54': 0.0625, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.3125, 'x_59': 0.875, 'x_60': 1.0, 'x_61': 0.9375, 'x_62': 0.125, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,30,171.78077721595764,45,"{'x_10': 0.6875, 'x_12': 0.8125, 'x_16': 0.0, 'x_18': 0.0, 'x_19': 0.125, 'x_20': 0.9375, 'x_21': 0.4375, 'x_22': 0.0, 'x_23': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.25, 'x_28': 1.0, 'x_29': 0.25, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0625, 'x_36': 0.8125, 'x_37': 0.8125, 'x_38': 0.0714285714285714, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.125, 'x_45': 1.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 0.1875, 'x_52': 0.6875, 'x_53': 0.9375, 'x_54': 0.125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.75, 'x_59': 1.0, 'x_60': 0.5625, 'x_61': 0.125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,31,236.9631035327912,43,"{'x_7': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.875, 'x_14': 0.0, 'x_15': 0.0, 'x_19': 0.8125, 'x_20': 1.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_27': 0.6875, 'x_28': 1.0, 'x_30': 0.0, 'x_31': 0.0, 'x_34': 0.0, 'x_35': 0.625, 'x_36': 1.0, 'x_37': 0.125, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.875, 'x_44': 1.0, 'x_45': 0.0625, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.9375, 'x_52': 1.0, 'x_53': 0.0625, 'x_54': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.9375, 'x_61': 0.0, 'x_62': 0.0}"
digits,model_3layers_20neurons.h5,32,11.14203953742981,48,"{'x_5': 0.4375, 'x_6': 0.0, 'x_7': 0.0, 'x_9': 0.0, 'x_12': 1.0, 'x_13': 0.3125, 'x_14': 0.0, 'x_15': 0.0, 'x_19': 1.0, 'x_20': 1.0, 'x_21': 1.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2666666666666666, 'x_26': 1.0, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.75, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.2857142857142857, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.75, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.1875, 'x_42': 0.9375, 'x_43': 1.0, 'x_44': 1.0, 'x_45': 0.5625, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.75, 'x_51': 1.0, 'x_52': 1.0, 'x_53': 0.5, 'x_56': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.4375, 'x_59': 0.75, 'x_60': 0.6875, 'x_61': 0.3125, 'x_62': 0.0}"
digits,model_3layers_20neurons.h5,33,65.29027557373047,44,"{'x_6': 0.0, 'x_10': 0.875, 'x_12': 0.8125, 'x_13': 1.0, 'x_17': 0.3125, 'x_18': 1.0, 'x_19': 0.25, 'x_20': 0.0, 'x_21': 0.3125, 'x_22': 0.4375, 'x_26': 0.875, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 0.25, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_33': 0.4285714285714285, 'x_34': 0.5625, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 0.25, 'x_38': 0.5714285714285714, 'x_40': 0.0, 'x_41': 0.125, 'x_42': 0.875, 'x_44': 0.0, 'x_45': 0.5, 'x_46': 0.375, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.8125, 'x_51': 0.75, 'x_52': 0.5625, 'x_53': 0.9375, 'x_54': 0.125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.3125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,34,19.306219339370728,49,"{'x_8': 0.0, 'x_9': 0.3125, 'x_10': 1.0, 'x_11': 1.0, 'x_12': 1.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_18': 0.9375, 'x_19': 0.75, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_26': 0.75, 'x_27': 0.8125, 'x_28': 0.4375, 'x_29': 0.0625, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.5, 'x_36': 1.0, 'x_37': 0.75, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.25, 'x_44': 0.5625, 'x_45': 1.0, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 0.3125, 'x_52': 0.875, 'x_53': 0.9375, 'x_54': 0.0625, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.625, 'x_59': 1.0, 'x_60': 1.0, 'x_61': 0.375, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,35,108.12136507034302,41,"{'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.0625, 'x_11': 0.9375, 'x_12': 0.6875, 'x_13': 0.0, 'x_14': 0.0, 'x_17': 0.0, 'x_18': 0.75, 'x_19': 0.875, 'x_20': 0.125, 'x_21': 0.0, 'x_24': 0.0, 'x_26': 1.0, 'x_27': 0.4375, 'x_28': 0.4375, 'x_29': 0.625, 'x_33': 0.8571428571428571, 'x_34': 1.0, 'x_36': 1.0, 'x_37': 0.75, 'x_41': 0.6875, 'x_42': 0.75, 'x_43': 0.875, 'x_44': 1.0, 'x_45': 0.875, 'x_46': 0.0625, 'x_47': 0.0, 'x_48': 0.0, 'x_50': 0.0, 'x_51': 0.0, 'x_53': 0.5625, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.25, 'x_61': 0.375, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,36,12.5714430809021,51,"{'x_2': 0.125, 'x_4': 0.8125, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_9': 0.0, 'x_11': 0.9375, 'x_12': 0.1875, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.375, 'x_18': 1.0, 'x_19': 0.125, 'x_20': 0.0625, 'x_21': 0.3125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.6666666666666666, 'x_26': 0.8125, 'x_27': 0.0, 'x_28': 0.3125, 'x_29': 1.0, 'x_30': 0.1333333333333333, 'x_33': 0.5, 'x_34': 1.0, 'x_35': 0.5625, 'x_36': 0.75, 'x_37': 1.0, 'x_38': 0.7857142857142857, 'x_42': 0.3125, 'x_43': 0.75, 'x_44': 1.0, 'x_45': 0.625, 'x_46': 0.125, 'x_47': 0.0, 'x_48': 0.0, 'x_50': 0.0, 'x_51': 0.75, 'x_52': 0.75, 'x_53': 0.0625, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_60': 0.3125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,37,141.98132514953613,42,"{'x_10': 0.0, 'x_11': 0.0625, 'x_17': 0.3125, 'x_18': 0.6875, 'x_19': 0.9375, 'x_20': 1.0, 'x_21': 1.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2666666666666666, 'x_26': 0.9375, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.9375, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.5, 'x_36': 1.0, 'x_37': 0.4375, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.625, 'x_44': 1.0, 'x_45': 0.1875, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.5, 'x_52': 1.0, 'x_53': 0.375, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.125, 'x_60': 0.8125, 'x_61': 0.9375}"
digits,model_3layers_20neurons.h5,38,7.945324182510376,52,"{'x_1': 0.5, 'x_3': 1.0, 'x_4': 1.0, 'x_5': 0.4375, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.5, 'x_11': 1.0, 'x_12': 1.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.5625, 'x_20': 1.0, 'x_21': 0.1875, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.9375, 'x_27': 1.0, 'x_28': 0.375, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.625, 'x_35': 0.6875, 'x_36': 0.5625, 'x_37': 0.125, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0625, 'x_43': 0.4375, 'x_44': 0.9375, 'x_45': 0.8125, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.1875, 'x_51': 0.25, 'x_52': 0.4375, 'x_53': 1.0, 'x_54': 0.625, 'x_55': 0.0, 'x_57': 0.2222222222222222, 'x_58': 0.6875, 'x_59': 0.9375, 'x_60': 0.6875, 'x_61': 0.5, 'x_62': 0.125, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,39,718.0758275985718,43,"{'x_8': 0.0, 'x_10': 0.8125, 'x_11': 0.625, 'x_12': 0.6875, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.0, 'x_20': 0.5625, 'x_22': 0.0, 'x_26': 0.0625, 'x_27': 0.375, 'x_29': 1.0, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.6875, 'x_35': 1.0, 'x_36': 0.9375, 'x_37': 0.5, 'x_38': 0.3571428571428571, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.125, 'x_43': 0.6875, 'x_44': 0.625, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 0.875, 'x_52': 0.375, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.3125, 'x_60': 0.125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,40,42.08636021614075,46,"{'x_4': 0.75, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_9': 0.0, 'x_12': 0.3125, 'x_13': 0.0, 'x_14': 0.125, 'x_15': 0.0, 'x_17': 0.125, 'x_18': 0.9375, 'x_19': 0.625, 'x_20': 0.0, 'x_22': 1.0, 'x_23': 0.125, 'x_24': 0.0, 'x_25': 0.6666666666666666, 'x_26': 1.0, 'x_27': 0.25, 'x_28': 0.375, 'x_29': 1.0, 'x_30': 0.6666666666666666, 'x_33': 0.4285714285714285, 'x_34': 1.0, 'x_36': 1.0, 'x_37': 0.9375, 'x_38': 0.0714285714285714, 'x_42': 0.375, 'x_43': 0.8125, 'x_44': 1.0, 'x_45': 0.25, 'x_47': 0.0, 'x_48': 0.0, 'x_50': 0.0, 'x_51': 0.9375, 'x_52': 0.8125, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.375, 'x_60': 0.3125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,41,8.279507875442505,49,"{'x_7': 0.0, 'x_10': 1.0, 'x_11': 0.5625, 'x_12': 0.375, 'x_13': 0.6875, 'x_14': 0.0625, 'x_15': 0.0, 'x_17': 0.6875, 'x_18': 0.75, 'x_19': 0.25, 'x_20': 0.0625, 'x_21': 0.0, 'x_22': 0.0, 'x_25': 0.8, 'x_26': 1.0, 'x_27': 1.0, 'x_28': 0.9375, 'x_29': 0.375, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.2142857142857142, 'x_34': 0.5625, 'x_35': 0.25, 'x_36': 0.6875, 'x_37': 0.75, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.5, 'x_45': 1.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.0, 'x_52': 0.875, 'x_53': 0.8125, 'x_54': 0.0, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.375, 'x_59': 1.0, 'x_60': 0.9375, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,42,103.85788941383362,38,"{'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_13': 0.0, 'x_14': 0.0, 'x_18': 0.4375, 'x_19': 1.0, 'x_21': 0.1875, 'x_26': 1.0, 'x_27': 0.5, 'x_29': 0.5, 'x_30': 0.2, 'x_33': 0.7857142857142857, 'x_34': 1.0, 'x_35': 0.75, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.8571428571428571, 'x_41': 0.6875, 'x_42': 1.0, 'x_43': 0.9375, 'x_44': 1.0, 'x_45': 0.4375, 'x_46': 0.125, 'x_48': 0.0, 'x_49': 0.0625, 'x_50': 0.25, 'x_51': 0.125, 'x_53': 0.0, 'x_54': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.125, 'x_60': 0.875, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,43,23.516825675964355,50,"{'x_6': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.75, 'x_11': 0.8125, 'x_13': 0.6875, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.625, 'x_19': 0.8125, 'x_20': 0.5, 'x_21': 1.0, 'x_22': 0.125, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.25, 'x_27': 0.9375, 'x_28': 0.9375, 'x_29': 1.0, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.1875, 'x_36': 0.5, 'x_37': 0.6875, 'x_38': 0.9285714285714284, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.0, 'x_45': 0.3125, 'x_46': 1.0, 'x_47': 0.6666666666666666, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 0.125, 'x_52': 0.125, 'x_53': 0.4375, 'x_54': 1.0, 'x_55': 0.3846153846153846, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.875, 'x_60': 1.0, 'x_62': 0.6875, 'x_63': 0.0625}"
digits,model_3layers_20neurons.h5,44,128.57101130485535,41,"{'x_9': 0.0, 'x_10': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_19': 1.0, 'x_20': 1.0, 'x_21': 0.5, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.3125, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.3125, 'x_30': 0.0, 'x_31': 0.0, 'x_34': 0.25, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.1875, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.5625, 'x_43': 1.0, 'x_44': 1.0, 'x_45': 0.125, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.875, 'x_53': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.125, 'x_59': 0.8125, 'x_60': 1.0, 'x_61': 0.5625}"
digits,model_3layers_20neurons.h5,45,34.657087564468384,46,"{'x_6': 0.0, 'x_7': 0.0, 'x_9': 0.0, 'x_10': 0.125, 'x_11': 1.0, 'x_12': 0.375, 'x_13': 0.0, 'x_14': 0.0, 'x_18': 0.3125, 'x_19': 1.0, 'x_20': 0.125, 'x_21': 0.0, 'x_22': 0.0, 'x_25': 0.0, 'x_26': 0.6875, 'x_28': 0.75, 'x_29': 0.5625, 'x_30': 0.0, 'x_34': 0.6875, 'x_35': 1.0, 'x_36': 0.8125, 'x_37': 0.5625, 'x_38': 0.5714285714285714, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.6875, 'x_43': 1.0, 'x_44': 0.125, 'x_45': 0.5, 'x_46': 0.5625, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.1875, 'x_51': 1.0, 'x_52': 0.3125, 'x_53': 0.75, 'x_54': 0.625, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.375, 'x_60': 1.0, 'x_61': 0.875, 'x_62': 0.125, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,46,182.53564953804016,44,"{'x_5': 0.0, 'x_6': 0.0, 'x_10': 1.0, 'x_11': 0.75, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.4375, 'x_18': 0.5, 'x_19': 0.4375, 'x_20': 0.75, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0666666666666666, 'x_26': 0.0625, 'x_27': 0.25, 'x_28': 0.875, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_34': 0.0, 'x_35': 0.3125, 'x_36': 0.6875, 'x_37': 0.0, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_43': 0.6875, 'x_44': 0.5625, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0625, 'x_50': 0.875, 'x_51': 1.0, 'x_52': 1.0, 'x_53': 0.9375, 'x_54': 0.625, 'x_55': 0.0, 'x_58': 0.8125, 'x_59': 0.6875, 'x_60': 0.5, 'x_61': 0.75, 'x_62': 0.5}"
digits,model_3layers_20neurons.h5,47,4.673886775970459,51,"{'x_3': 0.875, 'x_4': 0.625, 'x_6': 0.0, 'x_8': 0.0, 'x_9': 0.375, 'x_10': 1.0, 'x_11': 0.875, 'x_12': 1.0, 'x_13': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.3125, 'x_18': 0.625, 'x_19': 0.6875, 'x_20': 1.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.5625, 'x_28': 1.0, 'x_29': 0.75, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.1875, 'x_37': 1.0, 'x_38': 0.5, 'x_40': 0.0, 'x_41': 0.25, 'x_42': 0.375, 'x_43': 0.0, 'x_44': 0.1875, 'x_45': 1.0, 'x_46': 0.5, 'x_47': 0.0, 'x_49': 0.3125, 'x_50': 0.9375, 'x_51': 0.5625, 'x_52': 1.0, 'x_53': 0.8125, 'x_54': 0.0625, 'x_55': 0.0, 'x_58': 0.5625, 'x_59': 0.9375, 'x_60': 0.5, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,48,49.62030982971192,45,"{'x_5': 0.0, 'x_6': 0.0, 'x_11': 1.0, 'x_12': 1.0, 'x_13': 0.6875, 'x_14': 0.0, 'x_17': 0.25, 'x_18': 1.0, 'x_19': 0.6875, 'x_20': 0.8125, 'x_21': 0.875, 'x_22': 0.0, 'x_25': 0.4666666666666667, 'x_26': 0.75, 'x_27': 0.0625, 'x_28': 0.1875, 'x_29': 0.8125, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.2857142857142857, 'x_34': 0.625, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 1.0, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.125, 'x_42': 0.875, 'x_43': 0.0, 'x_44': 0.0625, 'x_46': 0.0625, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.5625, 'x_51': 0.4375, 'x_52': 0.5625, 'x_53': 0.875, 'x_54': 0.0, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.0625, 'x_59': 0.6875, 'x_60': 0.9375, 'x_61': 0.1875, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,49,39.80399823188782,43,"{'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.5625, 'x_14': 0.0, 'x_18': 0.9375, 'x_19': 0.875, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 1.0, 'x_27': 0.6875, 'x_28': 0.25, 'x_29': 0.0625, 'x_30': 0.0, 'x_33': 0.2142857142857142, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 0.875, 'x_37': 0.9375, 'x_38': 0.1428571428571428, 'x_40': 0.0, 'x_41': 0.125, 'x_42': 1.0, 'x_43': 0.8125, 'x_44': 0.0625, 'x_45': 1.0, 'x_46': 0.5625, 'x_49': 0.0, 'x_50': 0.5625, 'x_51': 0.9375, 'x_52': 0.5625, 'x_53': 1.0, 'x_54': 0.4375, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.5, 'x_60': 1.0, 'x_61': 0.8125, 'x_62': 0.125, 'x_63': 0.0}"
